pais,liga,temporada,team_name,league,country,player_name,player_url,player_pos,player_age,nationality,in_squad,appearances,goals,minutes_played
England,Premier League,2022,Nottingham Forest,Premier League,England,Loïc Mbe Soh,https://www.transfermarkt.com/loic-mbe-soh/profil/spieler/463610,Centre-Back,21,France,7,3,0,103
England,Premier League,2022,Nottingham Forest,Premier League,England,Serge Aurier,https://www.transfermarkt.com/serge-aurier/profil/spieler/127032,Right-Back,29,Cote d'Ivoire,28,28,1,2216
England,Premier League,2022,Nottingham Forest,Premier League,England,Willy Boly,https://www.transfermarkt.com/willy-boly/profil/spieler/142310,Centre-Back,31,Cote d'Ivoire,25,15,1,1018
England,Premier League,2022,Nottingham Forest,Premier League,England,Jonathan Panzo,https://www.transfermarkt.com/jonathan-panzo/profil/spieler/392777,Centre-Back,21,England,0,0,0,0
England,Premier League,2022,Nottingham Forest,Premier League,England,Aaron Donnelly,https://www.transfermarkt.com/aaron-donnelly/profil/spieler/624243,Centre-Back,19,Northern Ireland,1,1,0,90
England,Premier League,2022,Nottingham Forest,Premier League,England,Steve Cook,https://www.transfermarkt.com/steve-cook/profil/spieler/90836,Centre-Back,31,England,25,14,0,1061
England,Premier League,2022,Nottingham Forest,Premier League,England,Zach Abbott,https://www.transfermarkt.com/zach-abbott/profil/spieler/933017,Centre-Back,16,England,1,1,0,4
England,Premier League,2022,Nottingham Forest,Premier League,England,Felipe,https://www.transfermarkt.com/felipe/profil/spieler/156501,Centre-Back,33,Brazil,17,16,0,1419
England,Premier League,2022,Nottingham Forest,Premier League,England,Morgan Gibbs-White,https://www.transfermarkt.com/morgan-gibbs-white/profil/spieler/429014,Attacking Midfield,22,England,38,38,5,3153
England,Premier League,2022,Nottingham Forest,Premier League,England,Danilo,https://www.transfermarkt.com/danilo/profil/spieler/808509,Defensive Midfield,21,Brazil,18,15,3,1065
England,Premier League,2022,Nottingham Forest,Premier League,England,Orel Mangala,https://www.transfermarkt.com/orel-mangala/profil/spieler/289592,Defensive Midfield,24,Belgium,38,31,1,1848
England,Premier League,2022,Nottingham Forest,Premier League,England,Ryan Yates,https://www.transfermarkt.com/ryan-yates/profil/spieler/425902,Central Midfield,24,England,31,31,2,2224
England,Premier League,2022,Nottingham Forest,Premier League,England,Gustavo Scarpa,https://www.transfermarkt.com/gustavo-scarpa/profil/spieler/330085,Attacking Midfield,28,Brazil,13,10,0,487
England,Premier League,2022,Nottingham Forest,Premier League,England,Remo Freuler,https://www.transfermarkt.com/remo-freuler/profil/spieler/148252,Central Midfield,30,Switzerland,42,33,0,2582
England,Premier League,2022,Nottingham Forest,Premier League,England,Lewis O'Brien,https://www.transfermarkt.com/lewis-obrien/profil/spieler/560694,Central Midfield,23,England,20,17,1,771
England,Premier League,2022,Nottingham Forest,Premier League,England,Jesse Lingard,https://www.transfermarkt.com/jesse-lingard/profil/spieler/141660,Attacking Midfield,29,England,32,20,2,1114
England,Premier League,2022,Nottingham Forest,Premier League,England,Jonjo Shelvey,https://www.transfermarkt.com/jonjo-shelvey/profil/spieler/71292,Central Midfield,30,England,10,8,0,542
England,Premier League,2022,Nottingham Forest,Premier League,England,Cheikhou Kouyaté,https://www.transfermarkt.com/cheikhou-kouyate/profil/spieler/66934,Defensive Midfield,32,Senegal,23,22,1,947
England,Premier League,2022,Nottingham Forest,Premier League,England,Cafú,https://www.transfermarkt.com/cafu/profil/spieler/203655,Central Midfield,29,Portugal,3,2,0,92
England,Premier League,2022,Nottingham Forest,Premier League,England,Oliver Hammond,https://www.transfermarkt.com/oliver-hammond/profil/spieler/646214,Central Midfield,19,Wales,6,2,0,25
England,Premier League,2022,Nottingham Forest,Premier League,England,Jack Colback,https://www.transfermarkt.com/jack-colback/profil/spieler/61644,Defensive Midfield,32,England,23,16,0,659
England,Premier League,2022,Nottingham Forest,Premier League,England,Harry Arter,https://www.transfermarkt.com/harry-arter/profil/spieler/55742,Central Midfield,32,Ireland,0,0,0,0
England,Premier League,2022,Nottingham Forest,Premier League,England,Alex Gibson-Hammond,https://www.transfermarkt.com/alex-gibson-hammond/profil/spieler/646209,Right Midfield,19,England,1,0,0,0
England,Premier League,2022,Nottingham Forest,Premier League,England,Billy Fewster,https://www.transfermarkt.com/billy-fewster/profil/spieler/746078,Central Midfield,18,England,2,1,0,65
England,Premier League,2022,Nottingham Forest,Premier League,England,Brennan Johnson,https://www.transfermarkt.com/brennan-johnson/profil/spieler/470607,Right Winger,21,Wales,44,44,10,3303
England,Premier League,2022,Nottingham Forest,Premier League,England,Taiwo Awoniyi,https://www.transfermarkt.com/taiwo-awoniyi/profil/spieler/295313,Centre-Forward,24,Nigeria,32,30,11,1570
England,Premier League,2022,Nottingham Forest,Premier League,England,Chris Wood,https://www.transfermarkt.com/chris-wood/profil/spieler/108725,Centre-Forward,30,New Zealand,7,7,1,376
England,Premier League,2022,Nottingham Forest,Premier League,England,Sam Surridge,https://www.transfermarkt.com/sam-surridge/profil/spieler/398402,Centre-Forward,23,England,43,27,3,745
England,Premier League,2022,Nottingham Forest,Premier League,England,Emmanuel Dennis,https://www.transfermarkt.com/emmanuel-dennis/profil/spieler/448854,Centre-Forward,24,Nigeria,38,25,2,1027
England,Premier League,2022,Nottingham Forest,Premier League,England,Josh Bowler,https://www.transfermarkt.com/josh-bowler/profil/spieler/506470,Right Winger,23,England,0,0,0,0
England,Premier League,2022,Nottingham Forest,Premier League,England,Dale Taylor,https://www.transfermarkt.com/dale-taylor/profil/spieler/624267,Centre-Forward,18,Northern Ireland,2,1,0,4
England,Premier League,2022,Nottingham Forest,Premier League,England,Alex Mighten,https://www.transfermarkt.com/alex-mighten/profil/spieler/503988,Left Winger,20,England,8,3,0,119
England,Premier League,2022,Nottingham Forest,Premier League,England,André Ayew,https://www.transfermarkt.com/andre-ayew/profil/spieler/45403,Centre-Forward,32,Ghana,18,13,0,307
England,Premier League,2022,Nottingham Forest,Premier League,England,Detlef Esapa Osong,https://www.transfermarkt.com/detlef-esapa-osong/profil/spieler/921532,Centre-Forward,17,England,2,1,0,4
England,Premier League,2022,Nottingham Forest,Premier League,England,Lyle Taylor,https://www.transfermarkt.com/lyle-taylor/profil/spieler/104495,Centre-Forward,32,Montserrat,2,0,0,0
England,Premier League,2022,Brentford FC,Premier League,England,David Raya,https://www.transfermarkt.com/david-raya/profil/spieler/262749,Goalkeeper,26,Spain,39,39,0,3510
England,Premier League,2022,Brentford FC,Premier League,England,Thomas Strakosha,https://www.transfermarkt.com/thomas-strakosha/profil/spieler/222209,Goalkeeper,27,Albania,19,2,0,180
England,Premier League,2022,Brentford FC,Premier League,England,Matthew Cox,https://www.transfermarkt.com/matthew-cox/profil/spieler/741236,Goalkeeper,19,England,24,0,0,0
England,Premier League,2022,Brentford FC,Premier League,England,Ellery Balcombe,https://www.transfermarkt.com/ellery-balcombe/profil/spieler/456292,Goalkeeper,22,England,0,0,0,0
England,Premier League,2022,Brentford FC,Premier League,England,Keane Lewis-Potter,https://www.transfermarkt.com/keane-lewis-potter/profil/spieler/644401,Left-Back,21,England,22,13,1,547
England,Premier League,2022,Brentford FC,Premier League,England,Kristoffer Ajer,https://www.transfermarkt.com/kristoffer-ajer/profil/spieler/328658,Centre-Back,24,Norway,20,10,0,846
England,Premier League,2022,Brentford FC,Premier League,England,Rico Henry,https://www.transfermarkt.com/rico-henry/profil/spieler/339556,Left-Back,24,England,39,39,0,3317
England,Premier League,2022,Brentford FC,Premier League,England,Aaron Hickey,https://www.transfermarkt.com/aaron-hickey/profil/spieler/591949,Right-Back,20,Scotland,29,26,0,1931
England,Premier League,2022,Brentford FC,Premier League,England,Ethan Pinnock,https://www.transfermarkt.com/ethan-pinnock/profil/spieler/442248,Centre-Back,29,Jamaica,31,31,3,2790
England,Premier League,2022,Brentford FC,Premier League,England,Mads Roerslev,https://www.transfermarkt.com/mads-roerslev/profil/spieler/391005,Right-Back,23,Denmark,38,23,0,1338
England,Premier League,2022,Brentford FC,Premier League,England,Mads Bech Sørensen,https://www.transfermarkt.com/mads-bech-sorensen/profil/spieler/372240,Centre-Back,23,Denmark,9,6,1,199
England,Premier League,2022,Brentford FC,Premier League,England,Pontus Jansson,https://www.transfermarkt.com/pontus-jansson/profil/spieler/125314,Centre-Back,31,Sweden,16,12,1,724
England,Premier League,2022,Brentford FC,Premier League,England,Ben Mee,https://www.transfermarkt.com/ben-mee/profil/spieler/74810,Centre-Back,32,England,40,38,3,3362
England,Premier League,2022,Brentford FC,Premier League,England,Tristan Crama,https://www.transfermarkt.com/tristan-crama/profil/spieler/732529,Centre-Back,20,France,5,0,0,0
England,Premier League,2022,Brentford FC,Premier League,England,Zanka,https://www.transfermarkt.com/zanka/profil/spieler/52059,Centre-Back,32,Denmark,36,20,0,1279
England,Premier League,2022,Brentford FC,Premier League,England,Fin Stevens,https://www.transfermarkt.com/fin-stevens/profil/spieler/587019,Right-Back,19,Wales,11,1,0,90
England,Premier League,2022,Brentford FC,Premier League,England,Charlie Goode,https://www.transfermarkt.com/charlie-goode/profil/spieler/376856,Centre-Back,26,England,1,0,0,0
England,Premier League,2022,Brentford FC,Premier League,England,Mikkel Damsgaard,https://www.transfermarkt.com/mikkel-damsgaard/profil/spieler/540941,Attacking Midfield,21,Denmark,38,29,0,1214
England,Premier League,2022,Brentford FC,Premier League,England,Vitaly Janelt,https://www.transfermarkt.com/vitaly-janelt/profil/spieler/270171,Defensive Midfield,24,Germany,37,37,3,2321
England,Premier League,2022,Brentford FC,Premier League,England,Yegor Yarmolyuk,https://www.transfermarkt.com/yegor-yarmolyuk/profil/spieler/717411,Central Midfield,18,Ukraine,5,1,0,18
England,Premier League,2022,Brentford FC,Premier League,England,Mathias Jensen,https://www.transfermarkt.com/mathias-jensen/profil/spieler/319859,Central Midfield,26,Denmark,40,39,5,2950
England,Premier League,2022,Brentford FC,Premier League,England,Christian Nørgaard,https://www.transfermarkt.com/christian-norgaard/profil/spieler/148367,Defensive Midfield,28,Denmark,23,23,1,1816
England,Premier League,2022,Brentford FC,Premier League,England,Frank Onyeka,https://www.transfermarkt.com/frank-onyeka/profil/spieler/421637,Central Midfield,24,Nigeria,29,23,0,971
England,Premier League,2022,Brentford FC,Premier League,England,Josh Dasilva,https://www.transfermarkt.com/josh-dasilva/profil/spieler/340321,Central Midfield,23,England,41,39,4,1522
England,Premier League,2022,Brentford FC,Premier League,England,Shandon Baptiste,https://www.transfermarkt.com/shandon-baptiste/profil/spieler/533916,Central Midfield,24,Grenada,29,24,0,693
England,Premier League,2022,Brentford FC,Premier League,England,Saman Ghoddos,https://www.transfermarkt.com/saman-ghoddos/profil/spieler/204294,Attacking Midfield,28,Iran,37,18,0,338
England,Premier League,2022,Brentford FC,Premier League,England,Alex Gilbert,https://www.transfermarkt.com/alex-gilbert/profil/spieler/542884,Attacking Midfield,20,Ireland,1,0,0,0
England,Premier League,2022,Brentford FC,Premier League,England,Ryan Trevitt,https://www.transfermarkt.com/ryan-trevitt/profil/spieler/874538,Central Midfield,19,England,9,2,0,19
England,Premier League,2022,Brentford FC,Premier League,England,Bryan Mbeumo,https://www.transfermarkt.com/bryan-mbeumo/profil/spieler/413039,Right Winger,22,Cameroon,39,39,9,2937
England,Premier League,2022,Brentford FC,Premier League,England,Yoane Wissa,https://www.transfermarkt.com/yoane-wissa/profil/spieler/388165,Centre-Forward,25,DR Congo,40,40,7,1715
England,Premier League,2022,Brentford FC,Premier League,England,Kevin Schade,https://www.transfermarkt.com/kevin-schade/profil/spieler/473050,Left Winger,20,Germany,21,19,0,750
England,Premier League,2022,Brentford FC,Premier League,England,Ivan Toney,https://www.transfermarkt.com/ivan-toney/profil/spieler/251664,Centre-Forward,26,England,35,35,21,3063
England,Premier League,2022,Brentford FC,Premier League,England,Sergi Canós,https://www.transfermarkt.com/sergi-canos/profil/spieler/251845,Left Winger,25,Spain,13,6,0,83
England,Premier League,2022,Brentford FC,Premier League,England,Halil Dervişoğlu,https://www.transfermarkt.com/halil-dervisoglu/profil/spieler/465606,Centre-Forward,22,Türkiye,3,2,0,79
England,Premier League,2022,Brentford FC,Premier League,England,Michael Olakigbe,https://www.transfermarkt.com/michael-olakigbe/profil/spieler/734425,Right Winger,18,England,1,0,0,0
England,Premier League,2022,Brentford FC,Premier League,England,Tariqe Fosu,https://www.transfermarkt.com/tariqe-fosu/profil/spieler/249873,Left Winger,26,Ghana,0,0,0,0
England,Premier League,2022,Leeds United,Premier League,England,Illan Meslier,https://www.transfermarkt.com/illan-meslier/profil/spieler/542586,Goalkeeper,22,France,42,38,0,3420
England,Premier League,2022,Leeds United,Premier League,England,Kristoffer Klaesson,https://www.transfermarkt.com/kristoffer-klaesson/profil/spieler/418561,Goalkeeper,21,Norway,13,0,0,0
England,Premier League,2022,Leeds United,Premier League,England,Joel Robles,https://www.transfermarkt.com/joel-robles/profil/spieler/101118,Goalkeeper,32,Spain,33,6,0,540
England,Premier League,2022,Leeds United,Premier League,England,Dani van den Heuvel,https://www.transfermarkt.com/dani-van-den-heuvel/profil/spieler/559320,Goalkeeper,19,Netherlands,1,0,0,0
England,Premier League,2022,Leeds United,Premier League,England,Robin Koch,https://www.transfermarkt.com/robin-koch/profil/spieler/328784,Centre-Back,25,Germany,40,39,0,3388
England,Premier League,2022,Leeds United,Premier League,England,Pascal Struijk,https://www.transfermarkt.com/pascal-struijk/profil/spieler/410708,Centre-Back,22,Netherlands,37,31,2,2338
England,Premier League,2022,Leeds United,Premier League,England,Rasmus Kristensen,https://www.transfermarkt.com/rasmus-kristensen/profil/spieler/369684,Right-Back,24,Denmark,42,30,3,2290
England,Premier League,2022,Leeds United,Premier League,England,Charlie Cresswell,https://www.transfermarkt.com/charlie-cresswell/profil/spieler/597659,Centre-Back,19,England,0,0,0,0
England,Premier League,2022,Leeds United,Premier League,England,Junior Firpo,https://www.transfermarkt.com/junior-firpo/profil/spieler/374139,Left-Back,25,Dominican Republic,35,24,2,1817
England,Premier League,2022,Leeds United,Premier League,England,Maximilian Wöber,https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361,Centre-Back,24,Austria,20,19,0,1442
England,Premier League,2022,Leeds United,Premier League,England,Diego Llorente,https://www.transfermarkt.com/diego-llorente/profil/spieler/246291,Centre-Back,28,Spain,24,13,0,977
England,Premier League,2022,Leeds United,Premier League,England,Cody Drameh,https://www.transfermarkt.com/cody-drameh/profil/spieler/531957,Right-Back,20,England,8,3,0,191
England,Premier League,2022,Leeds United,Premier League,England,Leo Fuhr Hjelde,https://www.transfermarkt.com/leo-fuhr-hjelde/profil/spieler/661208,Left-Back,18,Norway,7,2,0,180
